_initial_assets,awaiting_async_process,vars,id,creation_time,failed,failed_reason,time_of_death,type,origin_id,network_id,complete,node_id,participant_id,module_state_id,trial_maker_id,definition,finalized,is_repeat_trial,score,bonus,parent_trial_id,answer,propagate_failure,response_id,repeat_trial_index,n_repeat_trials,time_taken,time_credit_before_trial,time_credit_after_trial,time_credit_from_trial,block_position,block,class,object_type,audio_name,audio_url
{},False,{},506,2023-11-29 17:25:58,False,,,RatingTrial,44,44,True,44,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,4,True,714.0,,,18.169,555.0,575.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
{},False,{},507,2023-11-29 17:26:08,False,,,RatingTrial,8,8,True,8,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_028.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav""}",True,False,,0.0,,3,True,716.0,,,16.611,795.0,815.0,20.0,0,default,RatingTrial,Info,NHS_orig_028.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav
{},False,{},508,2023-11-29 17:26:17,False,,,RatingTrial,36,36,True,36,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_052.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav""}",True,False,,0.0,,3,True,717.0,,,17.677,575.0,595.0,20.0,0,default,RatingTrial,Info,NHS_orig_052.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav
{},False,{},509,2023-11-29 17:26:26,False,,,RatingTrial,40,40,True,40,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_078.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav""}",True,False,,0.0,,3,True,720.0,,,17.058,815.0,835.0,20.0,0,default,RatingTrial,Info,NHS_orig_078.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav
{},False,{},510,2023-11-29 17:26:36,False,,,RatingTrial,14,14,True,14,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_100.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav""}",True,False,,0.0,,2,True,721.0,,,17.387,595.0,615.0,20.0,0,default,RatingTrial,Info,NHS_orig_100.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_100.wav
{},False,{},511,2023-11-29 17:26:44,False,,,RatingTrial,34,34,True,34,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_095.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav""}",True,False,,0.0,,3,True,722.0,,,16.267,835.0,855.0,20.0,0,default,RatingTrial,Info,NHS_orig_095.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav
{},False,{},512,2023-11-29 17:26:54,False,,,RatingTrial,41,41,True,41,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_023.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav""}",True,False,,0.0,,3,True,723.0,,,19.087,615.0,635.0,20.0,0,default,RatingTrial,Info,NHS_orig_023.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_023.wav
{},False,{},513,2023-11-29 17:27:03,False,,,RatingTrial,38,38,True,38,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_086.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav""}",True,False,,0.0,,1,True,724.0,,,16.186,855.0,875.0,20.0,0,default,RatingTrial,Info,NHS_orig_086.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav
{},False,{},514,2023-11-29 17:27:14,False,,,RatingTrial,17,17,True,17,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_062.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav""}",True,False,,0.0,,3,True,727.0,,,16.667,635.0,655.0,20.0,0,default,RatingTrial,Info,NHS_orig_062.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_062.wav
{},False,{},515,2023-11-29 17:27:20,False,,,RatingTrial,37,37,True,37,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_051.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav""}",True,False,,0.0,,3,True,728.0,,,16.417,875.0,895.0,20.0,0,default,RatingTrial,Info,NHS_orig_051.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_051.wav
{},False,{},516,2023-11-29 17:27:32,True,response_timeout,2023-11-29 17:32:46,RatingTrial,23,23,True,23,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_099.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav""}",False,False,,,,3,True,783.0,,,1095.303,155.0,175.0,20.0,0,default,RatingTrial,Info,NHS_orig_099.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav
{},False,{},517,2023-11-29 17:27:32,False,,,RatingTrial,25,25,True,25,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,2,True,729.0,,,17.166,655.0,675.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
,False,{},518,2023-11-29 17:27:38,False,,,RatingTrial,8,8,True,8,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_028.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav""}",True,True,,0.0,507.0,3,False,730.0,0.0,3.0,18.857,895.0,915.0,20.0,0,default,RatingTrial,Info,NHS_orig_028.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav
{},False,{},519,2023-11-29 17:27:50,False,,,RatingTrial,7,7,True,7,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_014.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav""}",True,False,,0.0,,3,True,731.0,,,17.052,675.0,695.0,20.0,0,default,RatingTrial,Info,NHS_orig_014.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_014.wav
,False,{},520,2023-11-29 17:27:58,False,,,RatingTrial,39,39,True,39,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_087.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav""}",True,True,,0.0,412.0,1,False,732.0,1.0,3.0,15.102,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_087.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_087.wav
{},False,{},521,2023-11-29 17:28:08,False,,,RatingTrial,24,24,True,24,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_070.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav""}",True,False,,0.0,,4,True,742.0,,,86.914,695.0,715.0,20.0,0,default,RatingTrial,Info,NHS_orig_070.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_070.wav
,False,{},522,2023-11-29 17:28:15,False,,,RatingTrial,16,16,True,16,19,67,audio_experiment,"{""audio_name"": ""NHS_orig_048.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav""}",True,True,,0.0,501.0,3,False,733.0,2.0,3.0,15.366,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_048.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_048.wav
{},False,{},523,2023-11-29 17:29:36,False,,,RatingTrial,9,9,True,9,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,4,True,749.0,,,20.285,715.0,735.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},524,2023-11-29 17:29:57,False,,,RatingTrial,46,46,True,46,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_026.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav""}",True,False,,0.0,,2,True,750.0,,,17.844,735.0,755.0,20.0,0,default,RatingTrial,Info,NHS_orig_026.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav
{},False,{},525,2023-11-29 17:30:16,False,,,RatingTrial,43,43,True,43,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_021.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav""}",True,False,,0.0,,4,True,751.0,,,22.164,755.0,775.0,20.0,0,default,RatingTrial,Info,NHS_orig_021.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_021.wav
{},False,{},526,2023-11-29 17:30:39,False,,,RatingTrial,42,42,True,42,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_034.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav""}",True,False,,0.0,,4,True,752.0,,,33.115,775.0,795.0,20.0,0,default,RatingTrial,Info,NHS_orig_034.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_034.wav
{},False,{},527,2023-11-29 17:31:13,False,,,RatingTrial,23,23,True,23,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_099.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav""}",True,False,,0.0,,4,True,753.0,,,25.881,795.0,815.0,20.0,0,default,RatingTrial,Info,NHS_orig_099.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_099.wav
{},False,{},528,2023-11-29 17:31:40,False,,,RatingTrial,22,22,True,22,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_107.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav""}",True,False,,0.0,,3,True,756.0,,,17.89,815.0,835.0,20.0,0,default,RatingTrial,Info,NHS_orig_107.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_107.wav
{},False,{},529,2023-11-29 17:31:59,False,,,RatingTrial,45,45,True,45,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_030.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav""}",True,False,,0.0,,3,True,757.0,,,22.777,835.0,855.0,20.0,0,default,RatingTrial,Info,NHS_orig_030.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav
{},False,{},530,2023-11-29 17:32:23,False,,,RatingTrial,20,20,True,20,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_088.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_088.wav""}",True,False,,0.0,,2,True,759.0,,,21.531,855.0,875.0,20.0,0,default,RatingTrial,Info,NHS_orig_088.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_088.wav
{},False,{},531,2023-11-29 17:32:45,False,,,RatingTrial,11,11,True,11,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_075.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav""}",True,False,,0.0,,3,True,760.0,,,18.084,875.0,895.0,20.0,0,default,RatingTrial,Info,NHS_orig_075.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_075.wav
,False,{},532,2023-11-29 17:33:04,False,,,RatingTrial,28,28,True,28,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_065.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav""}",True,True,,0.0,443.0,3,False,761.0,0.0,3.0,17.4,895.0,915.0,20.0,0,default,RatingTrial,Info,NHS_orig_065.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav
,False,{},533,2023-11-29 17:33:22,False,,,RatingTrial,38,38,True,38,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_086.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav""}",True,True,,0.0,449.0,2,False,762.0,1.0,3.0,17.52,915.0,935.0,20.0,0,default,RatingTrial,Info,NHS_orig_086.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_086.wav
,False,{},534,2023-11-29 17:33:41,False,,,RatingTrial,30,30,True,30,13,70,audio_experiment,"{""audio_name"": ""NHS_orig_054.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_054.wav""}",True,True,,0.0,452.0,2,False,763.0,2.0,3.0,16.897,935.0,955.0,20.0,0,default,RatingTrial,Info,NHS_orig_054.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_054.wav
{},False,{},535,2023-11-29 17:45:48,False,,,RatingTrial,8,8,True,8,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_028.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav""}",True,False,,0.0,,5,True,784.0,,,61.335,175.0,195.0,20.0,0,default,RatingTrial,Info,NHS_orig_028.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_028.wav
{},False,{},536,2023-11-29 17:46:51,False,,,RatingTrial,25,25,True,25,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_104.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav""}",True,False,,0.0,,4,True,785.0,,,54.086,195.0,215.0,20.0,0,default,RatingTrial,Info,NHS_orig_104.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_104.wav
{},False,{},537,2023-11-29 17:47:46,False,,,RatingTrial,33,33,True,33,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_109.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav""}",True,False,,0.0,,5,True,786.0,,,156.607,215.0,235.0,20.0,0,default,RatingTrial,Info,NHS_orig_109.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_109.wav
{},False,{},538,2023-11-29 17:50:23,False,,,RatingTrial,10,10,True,10,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_039.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav""}",True,False,,0.0,,4,True,787.0,,,139.652,235.0,255.0,20.0,0,default,RatingTrial,Info,NHS_orig_039.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_039.wav
{},False,{},539,2023-11-29 17:52:44,False,,,RatingTrial,40,40,True,40,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_078.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav""}",True,False,,0.0,,5,True,788.0,,,45.266,255.0,275.0,20.0,0,default,RatingTrial,Info,NHS_orig_078.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_078.wav
{},False,{},540,2023-11-29 17:53:30,False,,,RatingTrial,29,29,True,29,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_071.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav""}",True,False,,0.0,,4,True,789.0,,,19.469,275.0,295.0,20.0,0,default,RatingTrial,Info,NHS_orig_071.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_071.wav
{},False,{},541,2023-11-29 17:53:51,False,,,RatingTrial,9,9,True,9,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_038.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav""}",True,False,,0.0,,4,True,790.0,,,60.352,295.0,315.0,20.0,0,default,RatingTrial,Info,NHS_orig_038.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_038.wav
{},False,{},542,2023-11-29 17:54:52,False,,,RatingTrial,35,35,True,35,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_081.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_081.wav""}",True,False,,0.0,,6,True,791.0,,,16.659,315.0,335.0,20.0,0,default,RatingTrial,Info,NHS_orig_081.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_081.wav
{},False,{},543,2023-11-29 17:55:09,False,,,RatingTrial,27,27,True,27,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_059.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav""}",True,False,,0.0,,2,True,792.0,,,16.463,335.0,355.0,20.0,0,default,RatingTrial,Info,NHS_orig_059.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_059.wav
{},False,{},544,2023-11-29 17:55:27,False,,,RatingTrial,46,46,True,46,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_026.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav""}",True,False,,0.0,,2,True,793.0,,,49.274,355.0,375.0,20.0,0,default,RatingTrial,Info,NHS_orig_026.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_026.wav
{},False,{},545,2023-11-29 17:56:17,False,,,RatingTrial,45,45,True,45,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_030.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav""}",True,False,,0.0,,3,True,794.0,,,46.091,375.0,395.0,20.0,0,default,RatingTrial,Info,NHS_orig_030.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_030.wav
{},False,{},546,2023-11-29 17:57:04,False,,,RatingTrial,34,34,True,34,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_095.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav""}",True,False,,0.0,,6,True,795.0,,,52.78,395.0,415.0,20.0,0,default,RatingTrial,Info,NHS_orig_095.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_095.wav
{},False,{},547,2023-11-29 17:57:58,False,,,RatingTrial,15,15,True,15,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_074.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav""}",True,False,,0.0,,4,True,796.0,,,18.628,415.0,435.0,20.0,0,default,RatingTrial,Info,NHS_orig_074.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_074.wav
{},False,{},548,2023-11-29 17:58:17,False,,,RatingTrial,19,19,True,19,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_117.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_117.wav""}",True,False,,0.0,,3,True,797.0,,,58.698,435.0,455.0,20.0,0,default,RatingTrial,Info,NHS_orig_117.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_117.wav
{},False,{},549,2023-11-29 17:59:17,False,,,RatingTrial,28,28,True,28,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_065.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav""}",True,False,,0.0,,5,True,798.0,,,25.49,455.0,475.0,20.0,0,default,RatingTrial,Info,NHS_orig_065.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_065.wav
{},False,{},550,2023-11-29 18:00:33,False,,,RatingTrial,44,44,True,44,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_009.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav""}",True,False,,0.0,,4,True,799.0,,,27.53,475.0,495.0,20.0,0,default,RatingTrial,Info,NHS_orig_009.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_009.wav
{},False,{},551,2023-11-29 18:01:01,False,,,RatingTrial,36,36,True,36,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_052.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav""}",True,False,,0.0,,4,True,800.0,,,67.648,495.0,515.0,20.0,0,default,RatingTrial,Info,NHS_orig_052.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_052.wav
{},False,{},552,2023-11-29 18:02:10,False,,,RatingTrial,12,12,True,12,15,60,audio_experiment,"{""audio_name"": ""NHS_orig_101.wav"", ""audio_url"": ""https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_101.wav""}",True,False,,0.0,,5,True,801.0,,,60.223,515.0,535.0,20.0,0,default,RatingTrial,Info,NHS_orig_101.wav,https://manu-projects.s3.amazonaws.com/melody-preferences/NHS/original/NHS_orig_101.wav
